class_code,college_name,department_name,course_name,professor,class_time,class_type
SWE3005-41,소프트웨어융합대학,소프트웨어학과,"컴퓨터구조개론
Introduction to Computer Architectures",조형민,"월13:30-14:45【23217】,수12:00-13:15【23217】",강의저장수업 + 국제어
SWE3005-42,소프트웨어융합대학,소프트웨어학과,"컴퓨터구조개론
Introduction to Computer Architectures",신동군,"월12:00-13:15【400126】,수13:30-14:45【400126】",일반수업
SWE3005-43,소프트웨어융합대학,소프트웨어학과,"컴퓨터구조개론
Introduction to Computer Architectures",한태희,"월10:30-11:45【400118】,수09:00-10:15【400118】",강의저장수업
SWE3006-41,소프트웨어융합대학,소프트웨어학과,"프로그래밍언어
Programming Languages",황성재,"화15:00-16:15【330110】,목16:30-17:45【330110】",일반수업
SWE3002-42,소프트웨어융합대학,소프트웨어학과,"소프트웨어공학개론
Introduction to Software Engineering",차수영,"월09:00-10:15【26312】,수10:30-11:45【26312】",국제어수업
SWE3003-41,소프트웨어융합대학,소프트웨어학과,"데이터베이스개론
Introduction to Database",남범석,"화16:30-17:45【27511】,목15:00-16:15【27511】",국제어수업
SWE3004-41,소프트웨어융합대학,소프트웨어학과,"운영체제
Operating Systems",서의성,"월12:00-13:15【23217】,수13:30-14:45【23217】",국제어수업
SWE3005-41,소프트웨어융합대학,소프트웨어학과,"컴퓨터구조개론
Introduction to Computer Architectures",조형민,"월13:30-14:45【23217】,수12:00-13:15【23217】",강의저장수업 + 국제어
SWE3005-42,소프트웨어융합대학,소프트웨어학과,"컴퓨터구조개론
Introduction to Computer Architectures",신동군,"월12:00-13:15【400126】,수13:30-14:45【400126】",일반수업
SWE3005-43,소프트웨어융합대학,소프트웨어학과,"컴퓨터구조개론
Introduction to Computer Architectures",한태희,"월10:30-11:45【400118】,수09:00-10:15【400118】",강의저장수업
SWE3006-41,소프트웨어융합대학,소프트웨어학과,"프로그래밍언어
Programming Languages",황성재,"화15:00-16:15【330110】,목16:30-17:45【330110】",일반수업
SWE3006-42,소프트웨어융합대학,소프트웨어학과,"프로그래밍언어
Programming Languages",타메르,"화10:30-11:45【26312】,목09:00-10:15【26312】",국제어수업
SWE3008-41,소프트웨어융합대학,소프트웨어학과,"컴퓨터그래픽스개론
Introduction to Computer Graphics",이성길,"월16:30-17:45【27511】,수15:00-16:15【27511】",국제어수업
SWE3011-41,소프트웨어융합대학,소프트웨어학과,"인공지능개론
Introduction to Artificial Intelligence",박진영,"월12:00-13:15【26312】,수13:30-14:45【26312】",국제어수업
SWE3011-42,소프트웨어융합대학,소프트웨어학과,"인공지능개론
Introduction to Artificial Intelligence",김광수,"화15:00-16:15【26515】,목16:30-17:45【26515】",일반수업
SWE3022-41,소프트웨어융합대학,소프트웨어학과,"컴퓨터네트웍개론
Computer Networks",정재훈,"월16:30-17:45【85718】,수15:00-16:15【85718】",국제어수업
SWE3022-42,소프트웨어융합대학,소프트웨어학과,"컴퓨터네트웍개론
Computer Networks",염익준,"화13:30-14:45【85712】,목12:00-13:15【85712】",일반수업
SWE3022-43,소프트웨어융합대학,소프트웨어학과,"컴퓨터네트웍개론
Computer Networks",황재현,"월13:30-14:45【400126】,수12:00-13:15【400126】",강의저장수업
SWE3025-41,소프트웨어융합대학,소프트웨어학과,"정보보호개론
Computer Security",최형기,"월13:30-14:45【26312】,수12:00-13:15【26312】",일반수업
SWE3008-41,소프트웨어융합대학,소프트웨어학과,"컴퓨터그래픽스개론
Introduction to Computer Graphics",이성길,"월16:30-17:45【27511】,수15:00-16:15【27511】",국제어수업
SWE3011-41,소프트웨어융합대학,소프트웨어학과,"인공지능개론
Introduction to Artificial Intelligence",박진영,"월12:00-13:15【26312】,수13:30-14:45【26312】",국제어수업
SWE3011-42,소프트웨어융합대학,소프트웨어학과,"인공지능개론
Introduction to Artificial Intelligence",김광수,"화15:00-16:15【26515】,목16:30-17:45【26515】",일반수업
SWE3011-43,소프트웨어융합대학,소프트웨어학과,"인공지능개론
Introduction to Artificial Intelligence",고영중,"금09:00-10:15【400102】,금10:30-11:45【400102】",일반수업
SWE3022-41,소프트웨어융합대학,소프트웨어학과,"컴퓨터네트웍개론
Computer Networks",정재훈,"월16:30-17:45【85718】,수15:00-16:15【85718】",국제어수업
SWE3022-42,소프트웨어융합대학,소프트웨어학과,"컴퓨터네트웍개론
Computer Networks",염익준,"화13:30-14:45【85712】,목12:00-13:15【85712】",일반수업
SWE3022-43,소프트웨어융합대학,소프트웨어학과,"컴퓨터네트웍개론
Computer Networks",황재현,"월13:30-14:45【400126】,수12:00-13:15【400126】",강의저장수업
SWE3025-41,소프트웨어융합대학,소프트웨어학과,"정보보호개론
Computer Security",최형기,"월13:30-14:45【26312】,수12:00-13:15【26312】",일반수업
SWE3028-41,소프트웨어융합대학,소프트웨어학과,"캡스톤설계프로젝트
Capstone Design Project",구형준,"금09:00-10:15【26310】,금10:30-11:45【26310】",국제어수업
SWE3032-41,소프트웨어융합대학,소프트웨어학과,"인공지능프로젝트
Artificial Intelligence Project",박호건,"목18:00-18:50【26308】,목19:00-19:50【26308】,목20:00-20:50【26308】,목21:00-21:45【26308】",일반수업
SWE3033-41,소프트웨어융합대학,소프트웨어학과,"데이터베이스프로젝트
Database Project",이종욱,"수18:00-18:50【330110】,수19:00-19:50【330110】,수20:00-20:50【330110】,수21:00-21:45【330110】",국제어수업
SWE3048-41,소프트웨어융합대학,소프트웨어학과,"웹프로그래밍실습
Web Programming Lab",염익준,"화18:00-18:50【85702】,화19:00-19:50【85702】,화20:00-20:50【85702】,화21:00-21:45【85702】",일반수업
SWE3048-44,소프트웨어융합대학,소프트웨어학과,"웹프로그래밍실습
Web Programming Lab",타메르,"수18:00-18:50【85712】,수19:00-19:50【85712】,수20:00-20:50【85712】,수21:00-21:45【85712】",국제어수업
SWE3050-41,소프트웨어융합대학,소프트웨어학과,"기계학습원론
Fundamentals of machine learning",이종욱,"월13:30-14:45【26515】,수12:00-13:15【26515】",국제어수업
SWE3052-41,소프트웨어융합대학,소프트웨어학과,"심층신경망개론
Introduction to Deep Neural Networks",이지형,"월10:30-11:45【26223】,수09:00-10:15【26223】",국제어수업
SWE3032-41,소프트웨어융합대학,소프트웨어학과,"인공지능프로젝트
Artificial Intelligence Project",박호건,"목18:00-18:50【26308】,목19:00-19:50【26308】,목20:00-20:50【26308】,목21:00-21:45【26308】",일반수업
SWE3033-41,소프트웨어융합대학,소프트웨어학과,"데이터베이스프로젝트
Database Project",이종욱,"수18:00-18:50【330110】,수19:00-19:50【330110】,수20:00-20:50【330110】,수21:00-21:45【330110】",국제어수업
SWE3048-41,소프트웨어융합대학,소프트웨어학과,"웹프로그래밍실습
Web Programming Lab",염익준,"화18:00-18:50【85702】,화19:00-19:50【85702】,화20:00-20:50【85702】,화21:00-21:45【85702】",일반수업
SWE3048-42,소프트웨어융합대학,소프트웨어학과,"웹프로그래밍실습
Web Programming Lab",타메르,"화18:00-18:50【85712】,화19:00-19:50【85712】,화20:00-20:50【85712】,화21:00-21:45【85712】",국제어수업
SWE3048-43,소프트웨어융합대학,소프트웨어학과,"웹프로그래밍실습
Web Programming Lab",김영훈,"수18:00-18:50【85713】,수19:00-19:50【85713】,수20:00-20:50【85713】,수21:00-21:45【85713】",일반수업
ICE3037-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"종합설계프로젝트
Capstone Design",조준동,"화18:00-19:15【22110】,화19:30-20:45【22110】",일반수업
ICE3037-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"종합설계프로젝트
Capstone Design",양영구,"화18:00-19:15【85731】,화19:30-20:45【22203】",일반수업
ICE3037-43,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"종합설계프로젝트
Capstone Design",유재천,"금12:00-13:15【23529】,금13:30-14:45【23529】",일반수업
ICE3037-44,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"종합설계프로젝트
Capstone Design",이호준,"화12:00-13:15【26310】,목13:30-14:45【26310】",일반수업
SWE2001-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"시스템프로그램
System Program",이호준,"화16:30-17:45【26310】,목15:00-16:15【26310】",국제어수업
SWE2001-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"시스템프로그램
System Program",엄영익,"화15:00-16:15【26310】,목16:30-17:45【26310】",일반수업
SWE2003-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"오토마타
Automata",김응모,"금12:00-13:15【26310】,금13:30-14:45【26310】",일반수업
SWE2015-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"자료구조개론
Data Structures",염익준,"월09:00-10:15【23217】,수10:30-11:45【23217】",강의저장수업
SWE2016-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"알고리즘개론
Algorithms",추현승,"월10:30-11:45【26312】,수09:00-10:15【26312】",국제어수업
SWE2016-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"알고리즘개론
Algorithms",김형식,"월10:30-11:45【26310】,수09:00-10:15【26310】",일반수업
SWE2001-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"시스템프로그램
System Program",이호준,"화16:30-17:45【26310】,목15:00-16:15【26310】",국제어수업
SWE2001-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"시스템프로그램
System Program",엄영익,"화15:00-16:15【26310】,목16:30-17:45【26310】",일반수업
SWE2003-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"오토마타
Automata",김응모,"금12:00-13:15【26310】,금13:30-14:45【26310】",일반수업
SWE2015-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"자료구조개론
Data Structures",염익준,"월09:00-10:15【23217】,수10:30-11:45【23217】",강의저장수업
SWE2015-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업
SWE2015-43,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"자료구조개론
Data Structures",나브라티색서나,"수09:00-10:15【미지정】,수10:30-11:45【미지정】",국제어수업
SWE2016-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"알고리즘개론
Algorithms",추현승,"월10:30-11:45【26312】,수09:00-10:15【26312】",국제어수업
SWE2016-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"알고리즘개론
Algorithms",김형식,"월10:30-11:45【26310】,수09:00-10:15【26310】",일반수업
SWE2016-43,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"알고리즘개론
Algorithms",조대호,"화13:30-14:45【26310】,목12:00-13:15【26310】",국제어수업
SWE2020-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터개론
Introduction to Computer Engineering",우홍욱,"목13:00-13:50【26312】,목14:00-14:50【26312】",일반수업
SWE2023-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"JAVA프로그래밍실습
JAVA Programming Lab",타메르,"목18:00-18:50【85712】,목19:00-19:50【85712】,목20:00-20:50【85712】,목21:00-21:45【85712】",국제어수업
SWE2026-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"문제해결
Problem Solving Techniques",조재민,"월16:30-17:45【26310】,수15:00-16:15【26310】",국제어수업
SWE2015-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업
SWE2015-43,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"자료구조개론
Data Structures",나브라티색서나,"수09:00-10:15【미지정】,수10:30-11:45【미지정】",국제어수업
SWE3004-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"운영체제
Operating Systems",엄영익,"화12:00-13:15【27511】,목13:30-14:45【27511】",일반수업
SWE2020-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터개론
Introduction to Computer Engineering",우홍욱,"목13:00-13:50【26312】,목14:00-14:50【26312】",일반수업
SWE2023-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"JAVA프로그래밍실습
JAVA Programming Lab",타메르,"목18:00-18:50【85712】,목19:00-19:50【85712】,목20:00-20:50【85712】,목21:00-21:45【85712】",국제어수업
SWE2026-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"문제해결
Problem Solving Techniques",조재민,"월16:30-17:45【26310】,수15:00-16:15【26310】",국제어수업
SWE3002-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"소프트웨어공학개론
Introduction to Software Engineering",이은석,"금15:00-16:15【85718】,금16:30-17:45【85718】",일반수업
SWE3002-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"소프트웨어공학개론
Introduction to Software Engineering",차수영,"월09:00-10:15【26312】,수10:30-11:45【26312】",국제어수업
SWE3003-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"데이터베이스개론
Introduction to Database",남범석,"화16:30-17:45【27511】,목15:00-16:15【27511】",국제어수업
SWE3004-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"운영체제
Operating Systems",서의성,"월12:00-13:15【23217】,수13:30-14:45【23217】",국제어수업
SWE3004-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"운영체제
Operating Systems",엄영익,"화12:00-13:15【27511】,목13:30-14:45【27511】",일반수업
SWE3005-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터구조개론
Introduction to Computer Architectures",조형민,"월13:30-14:45【23217】,수12:00-13:15【23217】",강의저장수업 + 국제어
SWE3005-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터구조개론
Introduction to Computer Architectures",신동군,"월12:00-13:15【400126】,수13:30-14:45【400126】",일반수업
SWE3005-43,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터구조개론
Introduction to Computer Architectures",한태희,"월10:30-11:45【400118】,수09:00-10:15【400118】",강의저장수업
SWE3006-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"프로그래밍언어
Programming Languages",황성재,"화15:00-16:15【330110】,목16:30-17:45【330110】",일반수업
SWE3002-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"소프트웨어공학개론
Introduction to Software Engineering",차수영,"월09:00-10:15【26312】,수10:30-11:45【26312】",국제어수업
SWE3003-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"데이터베이스개론
Introduction to Database",남범석,"화16:30-17:45【27511】,목15:00-16:15【27511】",국제어수업
SWE3004-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"운영체제
Operating Systems",서의성,"월12:00-13:15【23217】,수13:30-14:45【23217】",국제어수업
SWE3005-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터구조개론
Introduction to Computer Architectures",신동군,"월12:00-13:15【400126】,수13:30-14:45【400126】",일반수업
SWE3005-43,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터구조개론
Introduction to Computer Architectures",한태희,"월10:30-11:45【400118】,수09:00-10:15【400118】",강의저장수업
SWE3006-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"프로그래밍언어
Programming Languages",황성재,"화15:00-16:15【330110】,목16:30-17:45【330110】",일반수업
SWE3006-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"프로그래밍언어
Programming Languages",타메르,"화10:30-11:45【26312】,목09:00-10:15【26312】",국제어수업
SWE3011-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"인공지능개론
Introduction to Artificial Intelligence",박진영,"월12:00-13:15【26312】,수13:30-14:45【26312】",국제어수업
SWE3011-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"인공지능개론
Introduction to Artificial Intelligence",김광수,"화15:00-16:15【26515】,목16:30-17:45【26515】",일반수업
SWE3011-43,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"인공지능개론
Introduction to Artificial Intelligence",고영중,"금09:00-10:15【400102】,금10:30-11:45【400102】",일반수업
SWE3022-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터네트웍개론
Computer Networks",정재훈,"월16:30-17:45【85718】,수15:00-16:15【85718】",국제어수업
SWE3022-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터네트웍개론
Computer Networks",염익준,"화13:30-14:45【85712】,목12:00-13:15【85712】",일반수업
SWE3022-43,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터네트웍개론
Computer Networks",황재현,"월13:30-14:45【400126】,수12:00-13:15【400126】",강의저장수업
SWE3025-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"정보보호개론
Computer Security",최형기,"월13:30-14:45【26312】,수12:00-13:15【26312】",일반수업
SWE3048-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",염익준,"화18:00-18:50【85702】,화19:00-19:50【85702】,화20:00-20:50【85702】,화21:00-21:45【85702】",일반수업
SWE3011-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"인공지능개론
Introduction to Artificial Intelligence",박진영,"월12:00-13:15【26312】,수13:30-14:45【26312】",국제어수업
SWE3011-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"인공지능개론
Introduction to Artificial Intelligence",김광수,"화15:00-16:15【26515】,목16:30-17:45【26515】",일반수업
SWE3011-43,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"인공지능개론
Introduction to Artificial Intelligence",고영중,"금09:00-10:15【400102】,금10:30-11:45【400102】",일반수업
SWE3022-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터네트웍개론
Computer Networks",정재훈,"월16:30-17:45【85718】,수15:00-16:15【85718】",국제어수업
SWE3022-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터네트웍개론
Computer Networks",염익준,"화13:30-14:45【85712】,목12:00-13:15【85712】",일반수업
SWE3022-43,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터네트웍개론
Computer Networks",황재현,"월13:30-14:45【400126】,수12:00-13:15【400126】",강의저장수업
SWE3025-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"정보보호개론
Computer Security",최형기,"월13:30-14:45【26312】,수12:00-13:15【26312】",일반수업
SWE3048-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",염익준,"화18:00-18:50【85702】,화19:00-19:50【85702】,화20:00-20:50【85702】,화21:00-21:45【85702】",일반수업
SWE3048-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",타메르,"화18:00-18:50【85712】,화19:00-19:50【85712】,화20:00-20:50【85712】,화21:00-21:45【85712】",국제어수업
SWE3048-43,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",김영훈,"수18:00-18:50【85713】,수19:00-19:50【85713】,수20:00-20:50【85713】,수21:00-21:45【85713】",일반수업
SWE3048-44,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",타메르,"수18:00-18:50【85712】,수19:00-19:50【85712】,수20:00-20:50【85712】,수21:00-21:45【85712】",국제어수업
SWE3022-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터네트웍개론
Computer Networks",정재훈,"월16:30-17:45【85718】,수15:00-16:15【85718】",국제어수업
SWE3022-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터네트웍개론
Computer Networks",염익준,"화13:30-14:45【85712】,목12:00-13:15【85712】",일반수업
SWE3022-43,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터네트웍개론
Computer Networks",황재현,"월13:30-14:45【400126】,수12:00-13:15【400126】",강의저장수업
SWE3025-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"정보보호개론
Computer Security",최형기,"월13:30-14:45【26312】,수12:00-13:15【26312】",일반수업
SWE3048-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",염익준,"화18:00-18:50【85702】,화19:00-19:50【85702】,화20:00-20:50【85702】,화21:00-21:45【85702】",일반수업
SWE3048-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",타메르,"화18:00-18:50【85712】,화19:00-19:50【85712】,화20:00-20:50【85712】,화21:00-21:45【85712】",국제어수업
SWE3048-43,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",김영훈,"수18:00-18:50【85713】,수19:00-19:50【85713】,수20:00-20:50【85713】,수21:00-21:45【85713】",일반수업
SWE3048-44,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",타메르,"수18:00-18:50【85712】,수19:00-19:50【85712】,수20:00-20:50【85712】,수21:00-21:45【85712】",국제어수업
SWE3022-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터네트웍개론
Computer Networks",정재훈,"월16:30-17:45【85718】,수15:00-16:15【85718】",국제어수업
SWE3022-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터네트웍개론
Computer Networks",염익준,"화13:30-14:45【85712】,목12:00-13:15【85712】",일반수업
SWE3022-43,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터네트웍개론
Computer Networks",황재현,"월13:30-14:45【400126】,수12:00-13:15【400126】",강의저장수업
SWE3025-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"정보보호개론
Computer Security",최형기,"월13:30-14:45【26312】,수12:00-13:15【26312】",일반수업
SWE3048-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",염익준,"화18:00-18:50【85702】,화19:00-19:50【85702】,화20:00-20:50【85702】,화21:00-21:45【85702】",일반수업
SWE3048-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",타메르,"화18:00-18:50【85712】,화19:00-19:50【85712】,화20:00-20:50【85712】,화21:00-21:45【85712】",국제어수업
SWE3048-43,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",김영훈,"수18:00-18:50【85713】,수19:00-19:50【85713】,수20:00-20:50【85713】,수21:00-21:45【85713】",일반수업
SWE3048-44,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",타메르,"수18:00-18:50【85712】,수19:00-19:50【85712】,수20:00-20:50【85712】,수21:00-21:45【85712】",국제어수업
SWE3022-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터네트웍개론
Computer Networks",정재훈,"월16:30-17:45【85718】,수15:00-16:15【85718】",국제어수업
SWE3022-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터네트웍개론
Computer Networks",염익준,"화13:30-14:45【85712】,목12:00-13:15【85712】",일반수업
SWE3022-43,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터네트웍개론
Computer Networks",황재현,"월13:30-14:45【400126】,수12:00-13:15【400126】",강의저장수업
SWE3025-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"정보보호개론
Computer Security",최형기,"월13:30-14:45【26312】,수12:00-13:15【26312】",일반수업
SWE3048-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",염익준,"화18:00-18:50【85702】,화19:00-19:50【85702】,화20:00-20:50【85702】,화21:00-21:45【85702】",일반수업
SWE3048-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",타메르,"화18:00-18:50【85712】,화19:00-19:50【85712】,화20:00-20:50【85712】,화21:00-21:45【85712】",국제어수업
SWE3048-43,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",김영훈,"수18:00-18:50【85713】,수19:00-19:50【85713】,수20:00-20:50【85713】,수21:00-21:45【85713】",일반수업
SWE3048-44,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",타메르,"수18:00-18:50【85712】,수19:00-19:50【85712】,수20:00-20:50【85712】,수21:00-21:45【85712】",국제어수업
SWE3022-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터네트웍개론
Computer Networks",정재훈,"월16:30-17:45【85718】,수15:00-16:15【85718】",국제어수업
SWE3022-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터네트웍개론
Computer Networks",염익준,"화13:30-14:45【85712】,목12:00-13:15【85712】",일반수업
SWE3022-43,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터네트웍개론
Computer Networks",황재현,"월13:30-14:45【400126】,수12:00-13:15【400126】",강의저장수업
SWE3025-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"정보보호개론
Computer Security",최형기,"월13:30-14:45【26312】,수12:00-13:15【26312】",일반수업
SWE3048-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",염익준,"화18:00-18:50【85702】,화19:00-19:50【85702】,화20:00-20:50【85702】,화21:00-21:45【85702】",일반수업
SWE3048-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",타메르,"화18:00-18:50【85712】,화19:00-19:50【85712】,화20:00-20:50【85712】,화21:00-21:45【85712】",국제어수업
SWE3048-43,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",김영훈,"수18:00-18:50【85713】,수19:00-19:50【85713】,수20:00-20:50【85713】,수21:00-21:45【85713】",일반수업
SWE3048-44,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",타메르,"수18:00-18:50【85712】,수19:00-19:50【85712】,수20:00-20:50【85712】,수21:00-21:45【85712】",국제어수업
SWE3022-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터네트웍개론
Computer Networks",정재훈,"월16:30-17:45【85718】,수15:00-16:15【85718】",국제어수업
SWE3022-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터네트웍개론
Computer Networks",염익준,"화13:30-14:45【85712】,목12:00-13:15【85712】",일반수업
SWE3022-43,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"컴퓨터네트웍개론
Computer Networks",황재현,"월13:30-14:45【400126】,수12:00-13:15【400126】",강의저장수업
SWE3025-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"정보보호개론
Computer Security",최형기,"월13:30-14:45【26312】,수12:00-13:15【26312】",일반수업
SWE3048-41,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",염익준,"화18:00-18:50【85702】,화19:00-19:50【85702】,화20:00-20:50【85702】,화21:00-21:45【85702】",일반수업
SWE3048-42,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",타메르,"화18:00-18:50【85712】,화19:00-19:50【85712】,화20:00-20:50【85712】,화21:00-21:45【85712】",국제어수업
SWE3048-43,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",김영훈,"수18:00-18:50【85713】,수19:00-19:50【85713】,수20:00-20:50【85713】,수21:00-21:45【85713】",일반수업
SWE3048-44,소프트웨어융합대학,융합소프트웨어연계전공-SCSC,"웹프로그래밍실습
Web Programming Lab",타메르,"수18:00-18:50【85712】,수19:00-19:50【85712】,수20:00-20:50【85712】,수21:00-21:45【85712】",국제어수업
